"draw","transmission_row","coverage","ve","delivery","delay_weeks","hosp_rate","cfr_hosp_band_1","cfr_hosp_band_2","cfr_hosp_band_3","cfr_hosp_band_4","cfr_hosp_band_5","cfr_hosp_band_6","cfr_hosp_band_7","cfr_hosp_band_8","cfr_hosp_band_9","cfr_nonhosp_band_1","cfr_nonhosp_band_2","cfr_nonhosp_band_3","cfr_nonhosp_band_4","cfr_nonhosp_band_5","cfr_nonhosp_band_6","cfr_nonhosp_band_7","cfr_nonhosp_band_8","cfr_nonhosp_band_9","dw_mild_mod","dw_severe","dw_chronic","dur_mild_mod","dur_severe","dur_subacute","dur_chronic","life_expectancy_band_1","life_expectancy_band_2","life_expectancy_band_3","life_expectancy_band_4","life_expectancy_band_5","life_expectancy_band_6","life_expectancy_band_7","life_expectancy_band_8","life_expectancy_band_9","rec_acute_u40","rec_acute_o40","rec_subacute_u40","rec_subacute_o40","rec_chronic_u40","rec_chronic_o40"
263,843,0.340877693689199,0.989709435416226,0.0912739477303151,2,0.0315871478649119,0.0205649332735648,0.0146163650971301,0.017854358334058,0.0190833698096445,0.0221448841313494,0.0270867618144853,0.0468894307052005,0.107563541695785,0.182206323821215,0.000250308129340069,0.000216537334922279,8.94296175052855e-06,8.32987436091737e-05,1.68278480782938e-05,0.00023634543389319,0.000322707997627658,0.0010532623930835,0.00396761795295746,0.0604802137047905,0.115579113985826,0.254836007963087,0.00732968199553488,0.0195393685358327,0.101096993664103,0.536092922556123,69.5490029905389,61.0344566529162,52.1595331984424,41.0039570944006,35.0441993310338,24.8590663587332,15.4819523589306,10.8435515331104,6.18022131091414,0.443190192342119,0.357243605725988,0.293428500007152,0.278031401158395,0.284745910740599,0.377922719606815
264,976,0.339748676550742,0.979389731125232,0.104172768857445,3,0.0367071007688858,0.0167340999453162,0.015301436363063,0.0183265644604118,0.0186444002784528,0.0225996738790353,0.0263057458576232,0.0457713902936707,0.11035893469826,0.187627811894766,0.000576076369693267,0.000132181411540283,8.53799089011935e-06,9.60778831293604e-05,3.17352251617192e-05,0.000281895948010085,0.0002781512187824,0.000594422598995452,0.00421470560869991,0.0651459153049734,0.14551007880735,0.253059494882606,0.0174473339417093,0.0132929834488724,0.0885008958876637,0.539183214369353,70.0982078751602,62.4209658391696,53.6151520819271,43.3873183799308,34.489090205087,24.5098334346742,17.7091093000286,11.4906348514894,5.47327152000876,0.404632125030959,0.324222878760737,0.298386995786615,0.27982272986259,0.291721693406432,0.40382816278454
265,646,0.353861963047071,0.993522776217788,0.0941770514718096,1,0.0383845271801973,0.0148230402128042,0.0177081063317412,0.0177645281650226,0.018645330077542,0.0223517483755265,0.0280521966229308,0.0466678156400258,0.107741484459199,0.191204544130469,0.000276651568751654,0.000233029770161751,1.12307293611496e-05,0.000124741060892858,5.03898400428529e-05,0.000170280372182965,0.000354833361126181,0.000725082607068835,0.00466422467933582,0.049323871074656,0.116029105041395,0.152526421769894,0.0149001332039989,0.0195758994706956,0.0744050049180719,0.501968884900023,78.4296561443217,57.0083081905778,48.7919862717712,40.4384747428285,34.3422100040818,27.4497043123206,17.8109758740351,10.7785926837457,5.8687703670449,0.420065987738433,0.318105101461375,0.29342279798463,0.28324103289013,0.286733766986154,0.364405181743235
266,323,0.386856999656338,0.989761019947261,0.0972276728063404,2,0.0389776390224715,0.016035097093112,0.0151902084635551,0.0190465813053994,0.0194024084605838,0.0238840734450945,0.0277647973889157,0.046287674444067,0.109748226870624,0.185691114700563,0.000274373503716382,0.000116595832953095,1.90644832159796e-05,9.83730569302343e-05,1.74096038056603e-05,0.00016660983553225,0.000409312277841912,0.00102360132762777,0.00406516360375353,0.0465602979970917,0.122858937979128,0.347829313817309,0.0130434869490911,0.0456156055259035,0.028253081028756,0.617489283886217,73.4444792989877,61.9257401045891,47.4621305414992,45.1875105416183,35.8909636432239,27.1333298066881,18.5362548113348,10.6699621375126,6.43656787642121,0.41698003279829,0.35495983261302,0.297256098750412,0.276667813269994,0.278973007818226,0.402118910599836
267,405,0.321968496900464,0.993064415456263,0.0984719744471903,1,0.0408365555394468,0.0136678463385519,0.015222322438506,0.0172080341297868,0.0193813767867494,0.02332598222282,0.0273134204347036,0.0447694626650126,0.108386248391883,0.190252240408559,0.00041605144551313,8.67730035948925e-05,4.32878914856798e-05,8.94093908315426e-05,3.78984338441381e-05,0.000261481078066085,0.000344151433067725,0.000838996860869055,0.00376548716759954,0.0399578632944494,0.167109696033683,0.30961016058742,0.0171592387871677,0.0245196334414492,0.0618205800884932,0.568445719691991,72.5562357390401,54.0663356624954,54.4240101133357,45.6799063600253,34.1373879525359,24.6542054419477,18.5980347055867,10.9369522612459,6.51959830047825,0.411255079915092,0.354836885149389,0.293446677260395,0.288205163258364,0.288199912951112,0.368175034672683
268,909,0.350662064378105,0.989853042238439,0.103369012093023,2,0.043109351765088,0.0127520025529206,0.0151513892190038,0.0177454974827481,0.0177627471881148,0.0227929871855887,0.0270602552065955,0.0448163224577281,0.106409298704885,0.185880563013789,0.000290307803547927,6.50969412529095e-05,2.42247046470336e-05,6.27113599812302e-05,3.62451317673265e-05,0.000198629808134802,0.000507177214516269,0.000981309463963776,0.00318584955754861,0.0496869148087904,0.175440035688869,0.0888189525790035,0.0139212973999061,0.0287334729626613,0.0787902275249657,0.582116184655692,69.6923115886888,63.2215371905418,53.7668717997402,41.5249201980712,33.562941968397,26.7496209892525,17.92150386359,10.3392314107984,6.57088518931079,0.424610722516477,0.337028270615621,0.294577119059973,0.274063136721622,0.294275596399345,0.38228493371262
269,211,0.262738709035756,0.990021167413665,0.100380897064636,2,0.0362309332051237,0.0217513618465137,0.0170257957645613,0.0179569447054168,0.020533373783969,0.022020675669105,0.0268900764607719,0.0447342944290999,0.107976130334457,0.188106843473872,0.000417527797689064,0.000197729211535332,5.34016346327895e-05,0.000135594954959112,4.68782826596628e-05,0.000215725029207164,0.000310719550647171,0.0011999258540353,0.00382133794812245,0.0614698340525105,0.0738300705932915,0.349285903327048,0.00513503782226334,0.0202992050793114,0.0972308628386105,0.484445168098616,71.2685824815402,56.233180074486,54.343117631977,43.6132118804027,33.122363212852,26.5809820383179,16.7620486434446,11.1150915106513,5.95302590587327,0.385747898263097,0.323964531672451,0.29716014495535,0.288948137092502,0.274316994655056,0.398298607357038
270,684,0.384019251579183,0.980038652353895,0.0990290197389661,2,0.0361511720027422,0.0229946818881797,0.0166181781514193,0.0167427155833059,0.0179802499149795,0.0252590095583607,0.0271345064919668,0.0453781903552423,0.106792889653428,0.183218543057128,0.000242732977309566,0.000141624737683665,2.66113127451555e-05,9.72102334463146e-05,5.37991501109294e-05,0.000243493841167003,0.000379561728602096,0.00115469864124976,0.00382981424618386,0.0801411416038624,0.143345989846029,0.303551781095463,0.0102055382304637,0.0212848399698097,0.153324463817452,0.509191942185353,72.3630511170676,58.5013085560337,51.2811677011716,44.3650973441245,36.3951094788412,25.8173101753939,16.7031796313862,11.5153017717237,5.68795384998239,0.428694596840577,0.368269818351238,0.296224777938293,0.279494826466995,0.290530502532923,0.369892102583223
271,296,0.309434368780369,0.998377297111366,0.0993014959279054,1,0.0437992080058044,0.0205468687317092,0.0164205376847021,0.0182177201635892,0.0192348272828456,0.0236154808609234,0.0250764900141556,0.0451205068158122,0.108782593906289,0.192194540012205,0.000453998102613571,0.000105170263468854,2.26664328084536e-05,9.96644615473627e-05,7.17667747410095e-05,0.000252352934283097,0.000323342697783055,0.000976159622003061,0.00351484784748419,0.042331145551014,0.0629953825219264,0.122757185742133,0.0126736359315446,0.0128685837597911,0.0789959748317023,0.557533202240227,71.2342823816671,60.2979208170268,53.1895300872546,43.0824087928435,30.0116995276038,27.5627812238262,18.5180453324727,11.5750882449893,6.22288375387656,0.435674442305119,0.345503207222936,0.292563953586192,0.276012816351965,0.270581432779323,0.361473075917021
272,510,0.404735189343057,0.988612137445688,0.0927938889407237,1,0.0348080273546562,0.0192273691747139,0.0131690974580366,0.0180616737179252,0.0180119109888799,0.0248144788281681,0.0265950281548199,0.0466805280845289,0.106316878979643,0.184462928514451,0.000280195029849567,8.04571471256908e-05,3.66864320907859e-05,0.000103172964258581,4.76209125191425e-05,0.000218325048875543,0.000407792839982322,0.000988003483680581,0.00416644264840595,0.0443454858739292,0.166050175512061,0.222537522727455,0.00757941895254344,0.017728028658134,0.105483846997456,0.515341811910622,70.0480443739714,56.740087134112,51.7289218626884,42.6483352395404,33.9056847251659,27.292188347302,18.0729533543969,11.6148718216327,6.16139687520345,0.424244238415406,0.337145281795939,0.295649459634708,0.276645160634063,0.287703936899309,0.379582103891025
273,57,0.236747787517601,0.98972425778783,0.103620022345193,3,0.0376548494493585,0.0203031623792086,0.0195454241586241,0.017653477711761,0.0200143244359263,0.0257924449949609,0.0251174178337368,0.0460883443532742,0.108899309061003,0.188452960234498,0.000355668849160762,0.00021276910189192,6.90316139673181e-05,8.71069522225725e-05,4.86701045595889e-05,0.000186955726972059,0.000353396667524196,0.000961519425043496,0.0022569309356394,0.0371962373607905,0.160636033709264,0.210607072506284,0.0204647977425588,0.0757852438552378,0.0819942074688811,0.594315576173848,68.1478194970259,56.9174333495725,49.5752174438763,46.206179388968,35.5053406764196,28.1746503036506,17.2487692521829,10.8788157424446,6.16303499586723,0.394871665997681,0.363625199616787,0.295976709140866,0.278570935803878,0.302763992921668,0.380003702823242
274,24,0.259622468959374,0.988679102431944,0.106875822325818,1,0.0399347678313144,0.0144395741519249,0.0131053124642324,0.0191942853334282,0.0195187309138107,0.0230015390975118,0.0282483218658464,0.0469588803738971,0.109834126926611,0.190180598796094,0.000391624649297492,0.000188768826209042,3.36619682411052e-05,5.77872329374652e-05,3.40638763819237e-05,0.000130921336836271,0.00033608298743694,0.000801677211613953,0.00279899771786318,0.0410001061957906,0.1482817411106,0.505917903481504,0.00730570989922166,0.0133854006287209,0.208187237933504,0.577265775976032,67.3336542105699,57.7697854291371,56.6241328164045,45.7360902213135,31.1708801314253,24.2692322124225,18.3362128108481,9.94847396571108,5.91622293134195,0.407563843351486,0.340570725777276,0.294473475670211,0.274257501390346,0.29352804007617,0.384369251195695
275,680,0.311146677377025,0.981328983234357,0.101229078293777,1,0.032130871969407,0.0155302772675586,0.015049018026627,0.0169220973498567,0.0182079367827194,0.0235437300766735,0.0274795142651358,0.0454219404072312,0.108162168749193,0.190398663084455,0.000150040573198293,0.000132996811921848,7.8864237817673e-06,6.64348822997981e-05,2.90824707389366e-05,0.00022514694421044,0.000417070731672561,0.00132530189933557,0.00382343460455235,0.058836916480703,0.137820701340376,0.227165559375333,0.00635424896646894,0.0226063573267261,0.0869096925855364,0.528382836373113,75.2920386578534,57.8082697006859,55.1768961517157,43.0531238514345,32.3884181031869,23.1904117073307,17.8703875802347,11.211064424442,6.04876802204465,0.423457749207329,0.3361259834838,0.296429828158695,0.27175916380704,0.303853828239946,0.405579484726161
276,246,0.271380039032875,0.988575712526034,0.107343904849742,2,0.0438802820980208,0.015565790442668,0.0161628044474734,0.0179776659273475,0.0182175419426729,0.0239748957370005,0.0265123319469269,0.0447250363998203,0.107708392314461,0.182894440683839,0.000399301839136755,0.000110073566875264,2.62239092755108e-05,8.57069753338656e-05,4.02464080393703e-05,0.000206402768989259,0.000288415127725293,0.000904643234228603,0.00440065661929679,0.0470911838069747,0.0913917828433332,0.251836054542325,0.0107556550003159,0.039504098028891,0.084787119269023,0.495432440266914,72.0823893384988,59.7828576881773,55.6769871797889,41.9306480385512,32.6371536645448,25.5749669770437,18.8488811657627,10.7906804126578,5.91533882290395,0.404333204487045,0.363074199399127,0.296951417128925,0.283958307309455,0.275552920732839,0.373116717057896
277,607,0.294972013496821,0.987693044278834,0.0968250059395464,2,0.0462980536739173,0.0107181293420728,0.0149616758713092,0.0170917717774628,0.0185423911056604,0.0237053741760536,0.0257169922420908,0.0434408797141121,0.107602606601277,0.182266791053037,0.000257816482244884,0.000135246152149152,1.06318498170985e-05,9.14341303106825e-05,6.10969981723494e-05,0.000211649520658855,0.00041988015418277,0.00101302072908346,0.00470188557944537,0.0408804956794039,0.151591695877528,0.390008537891214,0.0140187262985363,0.0458522534245917,0.0903781183362642,0.664367473319942,69.9596052858244,59.1791678386488,46.6624814991219,42.1680871713304,31.4283148032295,23.2071143415956,17.1299567762144,10.5244915576305,5.92723404453252,0.401822380714316,0.359127581273145,0.295588136262888,0.279979267926047,0.292469846038056,0.366247026399704
278,497,0.143695269965891,0.9963298540819,0.102459781519944,1,0.0349697170133123,0.027283582250458,0.0167491582170503,0.0170748354028326,0.0197362425743103,0.0224611531594066,0.0266031769487692,0.0460756563721391,0.108451241693612,0.184607349604219,0.000146889572340795,5.87208637391884e-05,5.12013021475677e-05,8.27393584149815e-05,5.41002312593961e-05,0.00013865482795423,0.000366595860460013,0.000948950817370631,0.00389437500749526,0.0678209890797281,0.111102310884079,0.34582310007219,0.0205192328506453,0.01712775681331,0.0730941737271494,0.5437843163393,75.8100269998687,63.22627895707,57.040906059101,44.1234596061409,32.9895457425469,26.324832970426,19.3607400282698,10.1877130031757,5.95029068509042,0.440024517958266,0.342565907213441,0.294639745099752,0.27331066595777,0.296444887892444,0.383702466204159
279,863,0.274890731375351,0.971261365141211,0.0901047310334384,3,0.0361766990402006,0.0131396399251427,0.016335579757241,0.0164987790256219,0.01814901389115,0.0226825636038737,0.0266299922129584,0.0450761018086405,0.107669907577174,0.18678748205215,0.000298147268831716,0.000108979917655693,1.44550834227432e-05,0.00011304424789704,5.21677878370359e-05,0.000119293933612757,0.000304679895053442,0.00101193246846512,0.00360661710728074,0.0462097409717716,0.128613262076714,0.395322662718839,0.0081672745593429,0.0154744791932269,0.0624971582048714,0.467284653075487,69.4703880263934,57.3042257498092,53.0475163947578,40.4351384247731,31.8486477037823,26.9436831007698,18.029425237502,11.6228741561178,6.18662505199864,0.458997441953865,0.361732472309811,0.292749675385762,0.275562847824706,0.284867786324195,0.356299791952964
280,718,0.207347163409731,0.976568087527212,0.0952262264639286,3,0.0391022650774868,0.0250977473341858,0.0161642826768321,0.0198327380955244,0.0190942553252856,0.0235451986704559,0.0264654386631966,0.0470104285798099,0.108289800922347,0.186187102447196,0.000328480561520827,9.70025923790702e-05,3.2284644287641e-05,0.000105823399815693,4.87382305240778e-05,0.000221345476104557,0.000289242338304064,0.00137735173027356,0.00345216333951128,0.0436719761623152,0.0939804228424956,0.315834311196203,0.00484989848474508,0.0300432346208205,0.0887658619382701,0.601217021772406,69.3364154760092,67.3352501074381,58.7251925462079,42.3604843646739,31.483104291058,26.6958709439838,17.5955647156816,10.5282724508526,6.08296699388172,0.396059588135483,0.355959674437459,0.295635225196521,0.278738908461043,0.28820515925436,0.384000250379593
281,667,0.341642606219118,0.979838083921058,0.100011619723077,3,0.0374092118334287,0.0188261267175998,0.015431843546263,0.0181679941116023,0.0191730117967841,0.0235722522395253,0.0260794683379165,0.0442057861682515,0.106406765860069,0.189731362920402,0.00016240737583993,8.41248888520379e-05,1.45222775875816e-05,0.000103076361678392,0.000108859785401716,0.00020763209312266,0.000354479852561662,0.000967891349825203,0.00400971689322389,0.0639487010371317,0.189667868908983,0.529403304969933,0.0570248955557183,0.0169480127221603,0.0938939478375932,0.536613123122453,69.8063754878456,64.7750682357129,48.0858029663743,41.4330233660127,35.8609738228819,25.0296715469668,18.5536400592819,10.9236896835553,6.27523588489945,0.410622508910563,0.311605571486774,0.297924475273182,0.27869278618532,0.276798508242992,0.373041065125196
282,955,0.313635227775995,0.98047599141159,0.0960438760905286,1,0.044310542971852,0.0201701870615951,0.0155597004683616,0.0184014501772872,0.0192416412616591,0.023657241143923,0.0266371430282072,0.0459432512274056,0.106120787669368,0.185948504623683,0.000226804223367609,0.000134622733831505,9.7892553115266e-06,0.000144085917385288,3.39357192682805e-05,0.000166758614512449,0.000324247920884261,0.00118671933792919,0.0037346582539731,0.0650289880546824,0.0846771302327963,0.207720573886988,0.0115187085244898,0.029147110934649,0.0559684576049725,0.600890293889847,68.7746398263998,61.2043570830316,48.8757324027429,38.8779326453601,32.7824084091229,23.3681094412797,17.5263899686137,11.203671810197,5.96608224417374,0.424548434790837,0.333331973309304,0.291340156136239,0.276797354561737,0.298596395998523,0.383863594318166
