"draw","transmission_row","R0_scenario","coverage","ve_cross_protection","delivery","delay_weeks","hosp_rate","cfr_hosp_band_1","cfr_hosp_band_2","cfr_hosp_band_3","cfr_hosp_band_4","cfr_hosp_band_5","cfr_hosp_band_6","cfr_hosp_band_7","cfr_hosp_band_8","cfr_hosp_band_9","cfr_nonhosp_band_1","cfr_nonhosp_band_2","cfr_nonhosp_band_3","cfr_nonhosp_band_4","cfr_nonhosp_band_5","cfr_nonhosp_band_6","cfr_nonhosp_band_7","cfr_nonhosp_band_8","cfr_nonhosp_band_9","dw_mild_mod","dw_severe","dw_chronic","dur_mild_mod","dur_severe","dur_subacute","dur_chronic","life_expectancy_band_1","life_expectancy_band_2","life_expectancy_band_3","life_expectancy_band_4","life_expectancy_band_5","life_expectancy_band_6","life_expectancy_band_7","life_expectancy_band_8","life_expectancy_band_9","rec_acute","rec_subacute","rec_chronic"
342,342,"high",0.283836347467403,0.271751986856749,0.0964073072967803,2,0.0430782660492664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595220934091797,0.133528480870501,0.28551021341632,0.0215636539872352,0.019584262045694,0.101151140195603,0.491782246759138,70.2619910207569,58.0504801958464,48.6015685508607,44.4797222824355,33.5881355152596,25.993027204537,16.3464424745842,10.0662183820828,6.20259858349191,0.00785565128606477,0.583537974538053,0.408606374175882
343,343,"high",0.251815109387851,0.284972240826103,0.103615313142287,2,0.0537029608296727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462749078304017,0.108300008927198,0.22879030251191,0.0163987512278948,0.0227193461157484,0.0970341726544552,0.548887913014604,70.5779063932564,56.5436792129149,50.0851915540982,44.0255837941653,34.118531504748,24.0577659578435,18.5162041985123,12.0420576322976,6.58340698068085,0.107554384468549,0.338254921114413,0.554190694417038
344,344,"high",0.254726967068374,0.591758877860528,0.107900812655749,2,0.0531231445577148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397381813215848,0.107274085169693,0.22944421289127,0.0208430809717413,0.0443302088250112,0.0607392663137477,0.598203717416612,64.2345691112415,63.1402112580515,53.2708457546116,42.9466864309706,33.6501896954286,24.6287435347995,18.5015660073441,10.3539872357682,5.51096063493521,0.169595702367332,0.350848996779853,0.479555300852814
345,345,"high",0.350502455072773,0.42013109794388,0.110289431751054,2,0.0579263395957054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435412249325539,0.115618033065693,0.203985467591562,0.0240064374804576,0.0226060178095165,0.0735798444973649,0.541524587687853,68.1845301010677,60.0759352079375,47.7522929687495,44.0586432703889,34.9570290871299,25.7938372052299,16.0851410538323,12.7079269690137,6.30433864593421,0.0820361439670588,0.281883864571907,0.636079991461035
346,346,"high",0.375082634998797,0.247148249351679,0.0972687116589719,2,0.0533765745620632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552244819306738,0.155732683756828,0.140114935425063,0.0187051800062046,0.0122454405447557,0.0469666076010631,0.506213750703723,67.3016759263907,61.6518213312873,53.6222509574566,42.2820627726398,33.3607417035537,23.9279742833937,16.4055083521171,11.0347846002752,6.26540036591752,0.0133071647640627,0.295006886932998,0.691685948302939
347,347,"high",0.266873302123277,0.561972113027469,0.107714468898919,1,0.047231662303166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458357955345031,0.130895262831616,0.503508654626823,0.0209380764310096,0.0420885281599552,0.115968365022684,0.434202721851857,66.4170091548674,61.0404870151797,52.6546615407422,38.5893362039684,35.9206283334311,24.151347145349,18.2307337348514,10.7664154712623,5.36481922257627,0.0257145384707021,0.125816982384756,0.848468479144542
348,348,"high",0.358138281789113,0.317344039183118,0.107144128205767,2,0.0510609485191966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609277123273644,0.101114143978613,0.342124065913992,0.0215974623940638,0.0281317536881587,0.190576335206446,0.478964768935352,74.0441493206511,61.5111153087204,55.0721215049237,44.3995715477734,33.3060188903124,24.6009648283168,19.7304292437808,11.1867615319621,5.89746041309658,0.00641626981255867,0.216852063127575,0.776731667059866
349,349,"high",0.307299767617649,0.446671145088115,0.0966380392414884,1,0.0425594759584674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506651620122923,0.115138955054698,0.158600201439348,0.0255401796000899,0.024727961328871,0.212813938843203,0.525895188834615,71.9898053197356,56.5980440416182,49.393125377811,41.597070252865,32.2863131453544,25.7747421565354,17.9698255676067,10.3077685578667,6.29829421150952,0.0458482562965632,0.247409620865383,0.706742122838054
350,350,"high",0.26944298866986,0.5509268511435,0.102429637304828,2,0.054045733931289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655793727463853,0.101988486044513,0.276741911852391,0.0199993770776387,0.0243358061643114,0.21711864819515,0.534692688158245,68.7100603781193,56.2483827451949,56.337907962755,41.1150609338154,35.4078982902439,26.665065728375,19.4174798858862,10.7395780598042,6.50603334723842,0.0298673283182157,0.273458320704018,0.696674350977766
351,351,"high",0.363795067859546,0.299305253176671,0.103744965149859,3,0.0498213218607993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062736016365098,0.131973323777227,0.186838709651772,0.0187351637960214,0.0311254691168275,0.122503964155594,0.606136188851173,71.448384658473,58.5465362819504,50.3058762292901,41.6669512007565,35.646986549936,24.560608781841,17.7580372642303,11.7136549960956,6.71351196107475,0.0295261496299547,0.296607081644277,0.673866768725769
352,352,"high",0.330630591876065,0.518986646543619,0.109819156147025,2,0.0506693404575015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634573966557012,0.132740554713279,0.492896923409387,0.0183300169346873,0.0439328647065666,0.110709362142967,0.468326036413737,70.7024270228819,59.768189698628,53.371585785248,42.7997761525987,33.5292402396571,26.7463232802197,17.5224186345463,11.9082619111866,6.02769575367784,0.191578549657522,0.17630262785652,0.632118822485958
353,353,"high",0.345127817241793,0.287940074604661,0.0976549097159607,2,0.0444082545970057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497455147323205,0.129526824343382,0.256049246625353,0.0215179908271554,0.0192790895712047,0.120043084199829,0.572242206473283,74.5675660471123,60.4844978383747,51.3989112980873,43.5905688558589,33.0622251770314,26.1916679097632,17.6048845824394,11.0182491333362,6.6454198961621,0.06315510304808,0.275311933609522,0.661532963342398
354,354,"high",0.230227784837504,0.298345694155097,0.102857514314222,1,0.0455015129990771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359741547657603,0.102375182984177,0.375711246320264,0.0190617172413348,0.0344917001637079,0.108132711772354,0.503001760642248,71.64791035693,63.2188069756666,50.6142878201308,41.7283373909145,34.7430052982442,23.4142604849992,17.9066278300071,10.5885373617419,6.22057539642743,0.0612887569235228,0.12802345281767,0.810687790258807
355,355,"high",0.31259347547047,0.217930270891588,0.105169381996095,1,0.0462784684861209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299260461263109,0.180000369789364,0.422448447060691,0.0205594708201361,0.032236344932414,0.218053041060964,0.491416870183386,76.5986832636683,61.3290467304548,49.626821130899,43.1974267893378,36.9528603429343,26.0991259344559,17.8956634592576,10.8164723525097,6.24569421656662,0.136605180207139,0.263645573508259,0.599749246284601
356,356,"high",0.173340408994864,0.243395933127007,0.100147244215085,1,0.0438507261353939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567733898375115,0.166973856815937,0.555803591791287,0.0172415807138582,0.0255592943686569,0.0508548653603399,0.512717072428811,66.2896041633781,67.5539626291221,49.5763405291216,43.2539401254946,35.0189147504966,26.2995887908426,16.713244903153,11.9892457584993,6.72252774548783,0.190592971877327,0.171179823422887,0.638227204699786
357,357,"high",0.314863954876493,0.421862631627003,0.105856979103287,3,0.0468084822732974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548565189264897,0.105359241762518,0.461589283179165,0.0178700612406276,0.0318434543864912,0.0566934404056908,0.558443415356349,68.9335265439792,64.8489606991369,53.2418195706959,46.2319882449049,35.2294563477217,25.9853374109655,17.9348745923113,10.9457535649816,5.46779340870135,0.0604018150483122,0.120945531961655,0.818652652990033
358,358,"high",0.308946846392885,0.1320306769066,0.101346509192209,1,0.0532441918702501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494859576115288,0.140636288365254,0.207318360035524,0.0226730979776243,0.0119639776941705,0.0615475728140655,0.555400015736773,70.5656509817404,66.7037319832169,53.28612505599,43.7650465356643,35.9772652986946,24.7840627846001,17.1740149969843,11.3811150879902,6.01301278477922,0.0123798771117437,0.392266122744764,0.595354000143492
359,359,"high",0.32282851441609,0.416074016450511,0.107007425367238,2,0.051825301099515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433770337942016,0.15425361895807,0.188204433765551,0.025378427508366,0.0257550987123656,0.264267134202944,0.516570763810557,67.3803227485634,68.308229967839,48.7114062693279,40.8034635025941,35.3669111120212,24.0741968671832,18.3852774880967,11.5766062745394,6.12245603722076,0.0159872899333521,0.400975879143087,0.583036830923561
360,360,"high",0.311847988948537,0.421059523815358,0.102025829599788,2,0.049158698792387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576589091399614,0.0913022638044533,0.386649086340572,0.0149972537666295,0.0267039719857609,0.127743683160079,0.498873372383675,67.1292118983794,63.2782493029171,50.8578074958637,42.4662228685891,33.391042866491,24.3425254305159,17.69762824487,11.1935213754815,5.80063958072024,0.0236194562055423,0.185754764243737,0.79062577955072
361,361,"high",0.229912482314347,0.485461547984379,0.109399687105057,1,0.0531746070935841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061790311301549,0.149415906599874,0.174392345560122,0.0155702207701131,0.0235855769949676,0.133886559774295,0.596714649725839,66.8206721360178,54.4925656887943,50.5085359706339,42.3343652457357,29.7939547467097,25.4433157217707,16.9754371654496,10.3771329697483,5.88781059398803,0.12959289927074,0.186730691207624,0.683676409521637
362,362,"high",0.282227056816812,0.286384085360746,0.102169331169857,2,0.0494625508310309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522579061053458,0.111339447573291,0.100622145822968,0.0230666902695157,0.0186966480977402,0.0673459124012352,0.527111682876757,71.8887969185969,58.3847011297519,49.3712669138802,41.2562901137335,37.2702627664643,25.3282964590771,18.7374356980072,10.339618929591,6.6555991667491,0.0350339681150619,0.136912534898989,0.82805349698595
363,363,"high",0.237492848060521,0.374209148874446,0.0933695462285112,1,0.0520588021208457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439247567294709,0.124276087680454,0.326008332095428,0.01934506462229,0.0258506142440166,0.0415202774297324,0.511444980228682,73.3617921943612,61.7575183654344,50.4898485678292,45.8495519913023,32.2372966295722,24.3891665442196,17.851522107173,11.265711713626,5.93780370554065,0.0366515137942481,0.286444812673219,0.676903673532533
364,364,"high",0.305159022139988,0.166348720403412,0.0964888230841355,3,0.0512714082495078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320716736885706,0.125844023533459,0.265500746847459,0.0177631780764717,0.0190265864435007,0.0540388618830596,0.442968742604217,67.7888414832321,58.5143131156575,52.8275613109668,44.5413550177934,34.8770233776182,25.2684688072822,19.039382444946,11.4225857874628,6.70399759972616,0.0367939622682834,0.298671607263905,0.664534430467811
365,365,"high",0.375465421572587,0.438990439541192,0.0976461230675091,2,0.0512308409246079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421654894539771,0.0937969753389237,0.446924804625962,0.0141857631908471,0.0219835473965233,0.0572235764083565,0.556542268645041,65.7647283079498,60.9939380679553,52.7518865673306,43.3187478398452,33.9973020518166,24.7345620041363,17.7417638563654,11.1071692926975,5.83313034555703,0.0712262437460745,0.247179489171477,0.681594267082449
366,366,"high",0.275445284696435,0.342100700110631,0.106848008559412,3,0.0493116076789573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395004078772076,0.129205403739378,0.211184640381091,0.0165582767097051,0.0153150118289741,0.139635058888584,0.449896530203691,69.4201145170424,64.0850708351114,47.6191875097747,39.5273549578671,33.2372010282584,25.8885356127574,18.5861031339439,10.9903715733033,6.56481885974457,0.0259310074719905,0.200526123591462,0.773542868936547
367,367,"high",0.276493497047283,0.128767718648466,0.102861583507301,2,0.0480606525542015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608653722532727,0.12454729364864,0.264336764224701,0.0173447015807959,0.0199457357847891,0.0592925545191532,0.538800064803007,74.4097188596996,58.2094633968053,56.0748896094389,40.9997750215918,30.6351454924453,26.5098829555062,18.2027441095165,10.3666184453628,5.77115284696793,0.212872289245566,0.247051183556266,0.540076527198168
368,368,"high",0.297330905640963,0.346209994931738,0.0996574237001382,3,0.0488155635784426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034985006245275,0.122382491558351,0.303789764671205,0.0206379877909688,0.021810729888419,0.128962433501202,0.473409373021921,72.8500267116128,60.5911214473382,51.1792463349754,47.4239804618352,33.5780487760837,25.173252860042,17.4629800548012,11.3934007308104,6.40321525938631,0.0198863613364596,0.519095902458685,0.461017736204855
369,369,"high",0.346184983205323,0.287007283854256,0.10027842243085,2,0.0555314508123222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424649875916661,0.127689232274391,0.37779353596095,0.0191977854229268,0.0163891596649082,0.0714238775512773,0.47488200527062,72.1290001702284,65.6399521547721,48.6734368419703,47.741955692816,35.7109300623938,25.4227791235155,18.5914174827431,10.468921772782,6.14276171248246,0.0337263221348102,0.0576839819189569,0.908589695946233
370,370,"high",0.196939195515803,0.559090618560712,0.102473237676976,2,0.0452966755722314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495282382605851,0.154792033278637,0.219421455834855,0.0237821566456043,0.0325460499004297,0.127958823865538,0.598843517943483,78.4268523328206,60.4617316089099,57.6985912810796,42.7552025712691,32.9090603984237,27.1251256279063,17.6129184075004,10.2313960109536,5.7449252572479,0.21309113962919,0.242569279551846,0.544339580818964
371,371,"high",0.371603398784528,0.25158815602752,0.102802540206126,3,0.0454165655717484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543413369072094,0.162093552388519,0.255627261281763,0.0213868825028435,0.0208648488460082,0.0810780820053553,0.526617660634764,70.3323998831412,62.9398539654286,58.1737231807883,43.3718225194787,32.9594915553537,24.6911774079175,18.1033141009115,11.6834148696306,5.99931470894806,0.269148355931894,0.266580502019176,0.464271142048931
372,372,"high",0.32721457835543,0.144426240516111,0.0994188757837285,3,0.0496950656250803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529164493712827,0.126737763498634,0.142173426706639,0.014565894307987,0.0169142699242551,0.0591341421470016,0.534785000602134,71.2924251742596,62.7133022427347,50.8799453072804,44.4341065672617,33.7961348178101,26.5526128088164,18.8381453184755,11.3402306794988,6.15586376520295,0.0245556392190331,0.141939762319464,0.833504598461503
373,373,"high",0.262137996876039,0.27114434145054,0.0990668659170862,3,0.0490688689856228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410631704866144,0.139622969573172,0.441741216113641,0.0184715787577127,0.0323701684691994,0.137586006903349,0.616304952782266,70.6871439267493,60.5753079839067,56.0927106226359,42.5673031425251,33.6648367353752,24.0226910157861,16.2020232719838,11.3655840370018,5.82207459448145,0.106473906137573,0.116699938873785,0.776826154988642
374,374,"high",0.288617928769633,0.38369879450535,0.101436132091874,2,0.0584990089077249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060140014882341,0.146824178596239,0.51459633762741,0.0202848297762827,0.0309233895245398,0.1800341256011,0.545099853896922,69.4360994408523,61.3472892422261,51.3223375877611,46.034595452958,33.4877935727112,26.5222600830891,17.5926289667776,12.0078413628971,6.21278531799775,0.147122686686351,0.368664451529438,0.484212861784212
375,375,"high",0.394310749433815,0.528528141916499,0.102293141502105,3,0.0479041112519383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744853754502874,0.127210203992259,0.259667314586111,0.0150874337737326,0.0189557431095668,0.206457819638179,0.51412745926363,65.6087962507322,63.0740290890582,53.322891669976,46.9193703877902,31.0042418406876,25.092469868889,18.3728461389676,11.8459256249852,5.75359070361444,0.0624023335862265,0.178462412081876,0.759135254331898
376,376,"high",0.280513217973954,0.174402203549567,0.0983191066070122,2,0.053337598736527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385513175010165,0.106049880149984,0.279052742415438,0.0193008948407923,0.0167809281642748,0.126328639367372,0.561357055668596,77.2564506526182,62.8063709251578,51.9880536860113,40.7001738509642,34.8868542183834,27.9215344705662,17.0675702303393,9.81364303998029,6.14029874037475,0.0194573472700904,0.252868668736336,0.727673983993573
377,377,"high",0.361818983138209,0.563102498081723,0.101428137226353,3,0.0482172203004911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544988528868541,0.111386579445112,0.149908434832584,0.0161716540160917,0.0548566842196971,0.0994352539733265,0.505934772523883,75.9752520950448,54.1790297092854,48.419970344085,42.9815193326068,33.4417515794329,24.3782451453335,17.064473699712,10.8228897762494,6.28543997177724,0.130197004213186,0.0351204887994907,0.834682506987323
378,378,"high",0.301314806894034,0.370595590550221,0.0980001252542048,2,0.0522945026560325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542250802833241,0.124149974934362,0.275625137791573,0.0202373015516124,0.0189859481728778,0.10426887157697,0.532892231208635,79.4521191043678,58.1808036253086,51.3691695723603,45.3426965667573,35.6107138399217,24.7461163701357,17.8655821292157,11.5070744736529,6.66266262854522,0.0029244418718587,0.263439048351337,0.733636509776805
379,379,"high",0.264499966146427,0.456482836764911,0.0998453431314812,2,0.0491455924122296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509142249475132,0.137743718284173,0.354320865098025,0.0175433794119699,0.0441423841254523,0.200302664928923,0.519270438215605,74.6842302721577,61.8828537174968,49.1117315588349,44.4769734205887,34.6242772695856,26.119873132662,17.6164341131805,11.4443143711243,6.24336896900682,0.0259699714151378,0.351238830129175,0.622791198455687
380,380,"high",0.253497077412976,0.209742888929373,0.10019881352497,3,0.046798470880484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429406544552279,0.161920682310525,0.359437453990912,0.0192651553859524,0.0187447979641724,0.160440712024169,0.550267944263569,72.5969773844827,63.0953078791808,47.3596834254262,42.846206440061,35.8425989133781,26.0431717075232,17.5051104535877,11.2023220535528,5.58810494803681,0.148207578568092,0.214297962934027,0.63749445849788
381,381,"high",0.295273096991205,0.412430543092372,0.101491093724099,2,0.0532302668674129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055250292456835,0.125922448488323,0.344735867130885,0.0185654553836826,0.0349689012991027,0.0691404916896007,0.50398284366821,75.1173252877122,53.6347463555457,49.9951020256384,45.6457445991115,32.8223757731493,26.6718313377728,18.2621750788006,10.1361139432493,6.08242279884067,0.0260168569201978,0.129353649991932,0.84462949308787
382,382,"high",0.294988610135603,0.220980454939226,0.104088666851555,3,0.0530657144112229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427013326798142,0.181895070808825,0.414221055795587,0.018806747261074,0.0221847699428074,0.0620822099961933,0.560143203561139,72.3755254625772,62.7383022790008,49.9852874244985,44.9754313248748,31.8764605991704,25.5145847949298,15.363531319744,10.6363606068902,6.92956219003195,0.0088220372335537,0.231181201688819,0.759996761077628
